name,url,extents
doi1m2011_42111a4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a4sw_usda.tif,"[-111.5000,42.0000,-111.4375,42.0625]"
doi1m2011_42111a5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a5ne_usda.tif,"[-111.5625,42.0625,-111.5000,42.1250]"
doi1m2011_42111a5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a5nw_usda.tif,"[-111.6250,42.0625,-111.5625,42.1250]"
doi1m2011_42111a5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a5se_usda.tif,"[-111.5625,42.0000,-111.5000,42.0625]"
doi1m2011_42111a5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a5sw_usda.tif,"[-111.6250,42.0000,-111.5625,42.0625]"
doi1m2011_42111a6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a6ne_usda.tif,"[-111.6875,42.0625,-111.6250,42.1250]"
doi1m2011_42111a6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a6nw_usda.tif,"[-111.7500,42.0625,-111.6875,42.1250]"
doi1m2011_42111a6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a6se_usda.tif,"[-111.6875,42.0000,-111.6250,42.0625]"
doi1m2011_42111a6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a6sw_usda.tif,"[-111.7500,42.0000,-111.6875,42.0625]"
doi1m2011_42111a7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a7ne_usda.tif,"[-111.8125,42.0625,-111.7500,42.1250]"
doi1m2011_42111a7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a7nw_usda.tif,"[-111.8750,42.0625,-111.8125,42.1250]"
doi1m2011_42111a7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a7se_usda.tif,"[-111.8125,42.0000,-111.7500,42.0625]"
doi1m2011_42111a7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a7sw_usda.tif,"[-111.8750,42.0000,-111.8125,42.0625]"
doi1m2011_42111a8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a8ne_usda.tif,"[-111.9375,42.0625,-111.8750,42.1250]"
doi1m2011_42111a8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a8nw_usda.tif,"[-112.0000,42.0625,-111.9375,42.1250]"
doi1m2011_42111a8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a8se_usda.tif,"[-111.9375,42.0000,-111.8750,42.0625]"
doi1m2011_42111a8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111a8sw_usda.tif,"[-112.0000,42.0000,-111.9375,42.0625]"
doi1m2011_42111b1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b1ne_usda.tif,"[-111.0625,42.1875,-111.0000,42.2500]"
doi1m2011_42111b1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b1nw_usda.tif,"[-111.1250,42.1875,-111.0625,42.2500]"
doi1m2011_42111b1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b1se_usda.tif,"[-111.0625,42.1250,-111.0000,42.1875]"
doi1m2011_42111b1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b1sw_usda.tif,"[-111.1250,42.1250,-111.0625,42.1875]"
doi1m2011_42111b2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b2ne_usda.tif,"[-111.1875,42.1875,-111.1250,42.2500]"
doi1m2011_42111b2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b2nw_usda.tif,"[-111.2500,42.1875,-111.1875,42.2500]"
doi1m2011_42111b2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b2se_usda.tif,"[-111.1875,42.1250,-111.1250,42.1875]"
doi1m2011_42111b2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b2sw_usda.tif,"[-111.2500,42.1250,-111.1875,42.1875]"
doi1m2011_42111b3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b3ne_usda.tif,"[-111.3125,42.1875,-111.2500,42.2500]"
doi1m2011_42111b3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b3nw_usda.tif,"[-111.3750,42.1875,-111.3125,42.2500]"
doi1m2011_42111b3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b3se_usda.tif,"[-111.3125,42.1250,-111.2500,42.1875]"
doi1m2011_42111b3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b3sw_usda.tif,"[-111.3750,42.1250,-111.3125,42.1875]"
doi1m2011_42111b4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b4ne_usda.tif,"[-111.4375,42.1875,-111.3750,42.2500]"
doi1m2011_42111b4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b4nw_usda.tif,"[-111.5000,42.1875,-111.4375,42.2500]"
doi1m2011_42111b4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b4se_usda.tif,"[-111.4375,42.1250,-111.3750,42.1875]"
doi1m2011_42111b4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b4sw_usda.tif,"[-111.5000,42.1250,-111.4375,42.1875]"
doi1m2011_42111b5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b5ne_usda.tif,"[-111.5625,42.1875,-111.5000,42.2500]"
doi1m2011_42111b5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b5nw_usda.tif,"[-111.6250,42.1875,-111.5625,42.2500]"
doi1m2011_42111b5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b5se_usda.tif,"[-111.5625,42.1250,-111.5000,42.1875]"
doi1m2011_42111b5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b5sw_usda.tif,"[-111.6250,42.1250,-111.5625,42.1875]"
doi1m2011_42111b6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b6ne_usda.tif,"[-111.6875,42.1875,-111.6250,42.2500]"
doi1m2011_42111b6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b6nw_usda.tif,"[-111.7500,42.1875,-111.6875,42.2500]"
doi1m2011_42111b6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b6se_usda.tif,"[-111.6875,42.1250,-111.6250,42.1875]"
doi1m2011_42111b6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b6sw_usda.tif,"[-111.7500,42.1250,-111.6875,42.1875]"
doi1m2011_42111b7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b7ne_usda.tif,"[-111.8125,42.1875,-111.7500,42.2500]"
doi1m2011_42111b7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b7nw_usda.tif,"[-111.8750,42.1875,-111.8125,42.2500]"
doi1m2011_42111b7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b7se_usda.tif,"[-111.8125,42.1250,-111.7500,42.1875]"
doi1m2011_42111b7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b7sw_usda.tif,"[-111.8750,42.1250,-111.8125,42.1875]"
doi1m2011_42111b8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b8ne_usda.tif,"[-111.9375,42.1875,-111.8750,42.2500]"
doi1m2011_42111b8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b8nw_usda.tif,"[-112.0000,42.1875,-111.9375,42.2500]"
doi1m2011_42111b8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b8se_usda.tif,"[-111.9375,42.1250,-111.8750,42.1875]"
doi1m2011_42111b8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111b8sw_usda.tif,"[-112.0000,42.1250,-111.9375,42.1875]"
doi1m2011_42111c1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c1ne_usda.tif,"[-111.0625,42.3125,-111.0000,42.3750]"
doi1m2011_42111c1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c1nw_usda.tif,"[-111.1250,42.3125,-111.0625,42.3750]"
doi1m2011_42111c1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c1se_usda.tif,"[-111.0625,42.2500,-111.0000,42.3125]"
doi1m2011_42111c1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c1sw_usda.tif,"[-111.1250,42.2500,-111.0625,42.3125]"
doi1m2011_42111c2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c2ne_usda.tif,"[-111.1875,42.3125,-111.1250,42.3750]"
doi1m2011_42111c2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c2nw_usda.tif,"[-111.2500,42.3125,-111.1875,42.3750]"
doi1m2011_42111c2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c2se_usda.tif,"[-111.1875,42.2500,-111.1250,42.3125]"
doi1m2011_42111c2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c2sw_usda.tif,"[-111.2500,42.2500,-111.1875,42.3125]"
doi1m2011_42111c3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c3ne_usda.tif,"[-111.3125,42.3125,-111.2500,42.3750]"
doi1m2011_42111c3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c3nw_usda.tif,"[-111.3750,42.3125,-111.3125,42.3750]"
doi1m2011_42111c3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c3se_usda.tif,"[-111.3125,42.2500,-111.2500,42.3125]"
doi1m2011_42111c3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c3sw_usda.tif,"[-111.3750,42.2500,-111.3125,42.3125]"
doi1m2011_42111c4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c4ne_usda.tif,"[-111.4375,42.3125,-111.3750,42.3750]"
doi1m2011_42111c4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c4nw_usda.tif,"[-111.5000,42.3125,-111.4375,42.3750]"
doi1m2011_42111c4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c4se_usda.tif,"[-111.4375,42.2500,-111.3750,42.3125]"
doi1m2011_42111c4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c4sw_usda.tif,"[-111.5000,42.2500,-111.4375,42.3125]"
doi1m2011_42111c5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c5ne_usda.tif,"[-111.5625,42.3125,-111.5000,42.3750]"
doi1m2011_42111c5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c5nw_usda.tif,"[-111.6250,42.3125,-111.5625,42.3750]"
doi1m2011_42111c5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c5se_usda.tif,"[-111.5625,42.2500,-111.5000,42.3125]"
doi1m2011_42111c5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c5sw_usda.tif,"[-111.6250,42.2500,-111.5625,42.3125]"
doi1m2011_42111c6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c6ne_usda.tif,"[-111.6875,42.3125,-111.6250,42.3750]"
doi1m2011_42111c6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c6nw_usda.tif,"[-111.7500,42.3125,-111.6875,42.3750]"
doi1m2011_42111c6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c6se_usda.tif,"[-111.6875,42.2500,-111.6250,42.3125]"
doi1m2011_42111c6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c6sw_usda.tif,"[-111.7500,42.2500,-111.6875,42.3125]"
doi1m2011_42111c7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c7ne_usda.tif,"[-111.8125,42.3125,-111.7500,42.3750]"
doi1m2011_42111c7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c7nw_usda.tif,"[-111.8750,42.3125,-111.8125,42.3750]"
doi1m2011_42111c7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c7se_usda.tif,"[-111.8125,42.2500,-111.7500,42.3125]"
doi1m2011_42111c7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c7sw_usda.tif,"[-111.8750,42.2500,-111.8125,42.3125]"
doi1m2011_42111c8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c8ne_usda.tif,"[-111.9375,42.3125,-111.8750,42.3750]"
doi1m2011_42111c8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c8nw_usda.tif,"[-112.0000,42.3125,-111.9375,42.3750]"
doi1m2011_42111c8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c8se_usda.tif,"[-111.9375,42.2500,-111.8750,42.3125]"
doi1m2011_42111c8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111c8sw_usda.tif,"[-112.0000,42.2500,-111.9375,42.3125]"
doi1m2011_42111d1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d1ne_usda.tif,"[-111.0625,42.4375,-111.0000,42.5000]"
doi1m2011_42111d1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d1nw_usda.tif,"[-111.1250,42.4375,-111.0625,42.5000]"
doi1m2011_42111d1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d1se_usda.tif,"[-111.0625,42.3750,-111.0000,42.4375]"
doi1m2011_42111d1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d1sw_usda.tif,"[-111.1250,42.3750,-111.0625,42.4375]"
doi1m2011_42111d2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d2ne_usda.tif,"[-111.1875,42.4375,-111.1250,42.5000]"
doi1m2011_42111d2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d2nw_usda.tif,"[-111.2500,42.4375,-111.1875,42.5000]"
doi1m2011_42111d2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d2se_usda.tif,"[-111.1875,42.3750,-111.1250,42.4375]"
doi1m2011_42111d2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d2sw_usda.tif,"[-111.2500,42.3750,-111.1875,42.4375]"
doi1m2011_42111d3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d3ne_usda.tif,"[-111.3125,42.4375,-111.2500,42.5000]"
doi1m2011_42111d3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d3nw_usda.tif,"[-111.3750,42.4375,-111.3125,42.5000]"
doi1m2011_42111d3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d3se_usda.tif,"[-111.3125,42.3750,-111.2500,42.4375]"
doi1m2011_42111d3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/42/doi1m2011_42111d3sw_usda.tif,"[-111.3750,42.3750,-111.3125,42.4375]"
